PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
877,1,3,Passenger_876,male,24.2,0,0,50314B,46.82,,S
878,1,1,Passenger_877,male,9.6,0,1,38894B,60.69,D,S
879,0,1,Passenger_878,male,43.6,2,2,48570A,17.95,,S
880,0,3,Passenger_879,male,32.0,0,0,49420A,,C,S
881,0,2,Passenger_880,male,18.4,0,0,66210C,81.83,B,C
882,1,2,Passenger_881,male,,2,0,46219B,,,S
883,0,1,Passenger_882,female,53.5,1,0,76972,28.43,,Q
884,1,2,Passenger_883,female,,0,2,65813,55.83,,C
885,1,1,Passenger_884,male,27.5,3,2,38341C,36.5,,Q
886,0,3,Passenger_885,male,16.8,2,2,59411,64.62,B,S
887,0,2,Passenger_886,female,3.5,0,1,88649,48.21,,C
888,1,3,Passenger_887,male,27.8,0,0,14841B,56.95,,S
889,1,1,Passenger_888,male,34.6,2,0,92638A,25.43,,S
890,0,3,Passenger_889,male,45.4,3,0,94647B,,E,Q
891,0,2,Passenger_890,female,-1.5,3,0,83082A,88.68,C,S
892,0,3,Passenger_891,male,14.2,2,3,62006A,30.13,,S
893,0,3,Passenger_892,female,21.9,3,2,70591A,82.04,,S
894,0,2,Passenger_893,female,30.0,0,3,29361C,48.2,C,Q
895,1,3,Passenger_894,female,28.0,3,3,90020,75.71,B,C
896,1,3,Passenger_895,female,28.3,0,1,24101C,54.51,D,S
897,1,3,Passenger_896,male,35.7,1,1,52701B,48.83,,Q
898,1,3,Passenger_897,male,17.4,3,0,23209,62.24,D,C
899,0,2,Passenger_898,female,,1,3,18221B,92.48,B,S
900,0,3,Passenger_899,female,36.1,2,3,95413B,58.26,,C
901,0,1,Passenger_900,male,,3,2,17526B,66.75,C,S
902,1,1,Passenger_901,female,52.4,0,3,11251A,37.1,B,S
903,1,3,Passenger_902,male,51.8,3,1,64492B,104.98,,S
904,0,2,Passenger_903,male,43.1,2,3,39146C,72.41,D,S
905,0,3,Passenger_904,male,-12.3,2,1,83588A,52.72,D,S
906,1,3,Passenger_905,male,52.1,0,0,47638,45.71,C,S
907,1,3,Passenger_906,male,41.1,3,1,12847,84.23,,S
908,0,3,Passenger_907,male,58.1,1,0,95770,,,C
909,0,2,Passenger_908,male,47.3,2,2,94990A,12.4,E,S
910,1,1,Passenger_909,male,52.1,2,0,74347,52.53,,S
911,0,2,Passenger_910,male,42.3,0,3,49983A,91.65,B,S
912,0,1,Passenger_911,female,48.9,3,1,36076A,105.7,C,S
913,0,1,Passenger_912,male,57.9,1,0,70533,46.24,,S
914,1,2,Passenger_913,male,33.0,3,0,82954C,51.53,D,Q
915,1,3,Passenger_914,male,8.0,3,0,75657B,68.18,D,C
916,1,3,Passenger_915,male,25.7,1,0,60228B,40.75,,C
917,1,2,Passenger_916,female,35.5,0,0,93102C,68.07,,Q
918,1,3,Passenger_917,male,31.0,2,0,30655,47.01,,S
919,1,2,Passenger_918,female,12.5,0,1,50094C,85.4,,S
920,1,1,Passenger_919,male,,0,3,35209A,75.3,C,S
921,0,3,Passenger_920,male,19.6,3,3,28556C,,,S
922,0,3,Passenger_921,male,41.3,1,0,25638C,42.81,,S
923,0,3,Passenger_922,male,52.1,2,1,96619B,117.41,B,S
924,0,1,Passenger_923,male,42.8,3,0,64376B,,,S
925,0,3,Passenger_924,male,44.8,2,2,95388A,58.66,E,S
926,0,3,Passenger_925,male,28.9,3,3,23771C,23.37,,C
927,0,3,Passenger_926,male,5.6,1,0,14263B,46.6,B,S
928,1,3,Passenger_927,female,23.6,2,1,35334B,54.0,,S
929,1,3,Passenger_928,male,26.4,2,3,42749,22.43,C,S
930,0,3,Passenger_929,male,23.0,0,1,75110A,39.77,,S
931,0,3,Passenger_930,male,30.8,3,2,80805A,44.2,B,C
932,1,3,Passenger_931,male,36.2,3,0,11650,51.96,F,Q
933,0,3,Passenger_932,male,41.9,3,2,56900A,11.69,,Q
934,0,2,Passenger_933,female,26.1,0,3,45518A,45.27,,S
935,1,3,Passenger_934,female,3.3,0,0,78415B,36.79,B,S
936,0,2,Passenger_935,male,23.2,2,3,20865,49.27,,C
937,1,2,Passenger_936,male,30.6,3,0,78368B,86.23,D,Q
938,0,3,Passenger_937,male,47.1,3,1,71039A,121.83,,S
939,1,3,Passenger_938,female,22.1,2,3,81294B,73.74,,S
940,1,3,Passenger_939,male,37.2,2,2,14428C,6.8,,S
941,1,2,Passenger_940,male,34.1,2,2,83647A,37.91,,C
942,0,3,Passenger_941,male,30.6,1,1,98783B,70.86,,S
943,1,2,Passenger_942,female,43.0,1,1,62557,66.92,D,S
944,0,3,Passenger_943,male,20.7,2,2,22366,84.56,,S
945,0,3,Passenger_944,male,21.9,0,1,40564C,,,S
946,0,3,Passenger_945,female,29.8,0,0,85511C,37.28,D,S
947,0,3,Passenger_946,male,21.0,3,2,12642B,111.33,,S
948,1,3,Passenger_947,female,37.1,1,3,23849,52.05,,Q
949,1,3,Passenger_948,male,20.0,1,2,29344C,,,S
950,0,1,Passenger_949,female,33.2,2,1,48226,101.63,B,S
951,0,2,Passenger_950,female,28.6,2,0,32522C,,,S
952,1,3,Passenger_951,male,33.0,2,3,16680,72.33,C,C
953,0,3,Passenger_952,female,23.6,2,2,84955,76.93,,S
954,1,2,Passenger_953,male,25.3,2,2,59353B,81.87,,S
955,0,3,Passenger_954,female,31.3,0,3,98095A,64.49,D,Q
956,0,1,Passenger_955,male,32.8,0,0,54233C,4.41,D,S
957,1,3,Passenger_956,female,,2,1,60865A,47.94,,S
958,0,3,Passenger_957,male,53.9,0,1,17839A,40.26,,C
959,1,3,Passenger_958,female,16.1,2,1,16859A,31.19,,S
960,0,3,Passenger_959,male,29.1,2,1,88840C,99.42,,S
961,0,2,Passenger_960,female,8.0,1,3,79516B,13.37,,S
962,0,1,Passenger_961,female,35.2,0,0,61970A,61.06,,S
963,1,3,Passenger_962,male,14.4,0,0,10425B,91.79,,S
964,0,3,Passenger_963,female,26.1,1,2,60727B,63.35,,S
965,0,1,Passenger_964,female,24.8,0,2,59985,93.44,,Q
966,0,3,Passenger_965,male,33.9,1,0,57084A,69.73,,S
967,0,2,Passenger_966,male,22.3,3,2,79642,65.03,C,S
968,1,3,Passenger_967,male,21.7,0,0,11408B,62.84,,S
969,1,3,Passenger_968,male,,2,3,65337B,71.47,F,S
970,0,1,Passenger_969,male,34.0,1,3,49612,36.51,F,S
971,1,1,Passenger_970,male,22.1,2,1,25843A,4.43,F,C
972,0,3,Passenger_971,male,26.5,2,0,38477B,83.39,,S
973,0,3,Passenger_972,male,53.0,0,3,71082C,90.66,D,S
974,0,3,Passenger_973,male,26.7,1,0,47569,,,S
975,1,3,Passenger_974,female,20.4,3,2,58114C,30.81,B,S
976,1,3,Passenger_975,female,20.4,2,0,74106A,,B,C
977,1,3,Passenger_976,male,22.3,2,1,72598B,53.0,,S
978,1,3,Passenger_977,female,,3,1,21260C,2.79,C,S
979,1,2,Passenger_978,female,,1,3,51741C,2.11,B,S
980,1,2,Passenger_979,female,14.3,0,2,55181C,49.27,,C
981,1,1,Passenger_980,male,18.4,2,2,93446A,23.27,,S
982,1,3,Passenger_981,male,38.3,0,0,72422B,,C,S
983,1,2,Passenger_982,female,,1,2,22299A,44.42,,S
984,0,3,Passenger_983,female,,3,1,81095C,28.77,,S
985,1,3,Passenger_984,female,,0,3,42597,9.67,D,S
986,1,3,Passenger_985,female,,1,3,58943C,20.15,D,C
987,1,2,Passenger_986,male,26.1,0,3,73803,21.44,,S
988,1,1,Passenger_987,male,21.2,0,2,98377A,7.11,C,S
989,1,1,Passenger_988,male,17.9,2,2,85276C,38.48,,S
990,1,2,Passenger_989,male,39.7,0,1,13155A,9.85,,Q
991,1,1,Passenger_990,female,27.1,2,0,69694C,44.27,,S
992,1,3,Passenger_991,male,24.6,1,0,86033,58.41,,S
993,1,3,Passenger_992,male,18.6,1,3,94967B,21.08,D,C
994,1,3,Passenger_993,female,19.2,2,3,33167C,64.89,E,C
995,1,3,Passenger_994,male,,3,2,28983A,2.35,,S
996,0,2,Passenger_995,female,11.6,0,3,55279,11.07,,S
997,0,3,Passenger_996,female,43.9,1,1,93113,46.04,,S
998,1,3,Passenger_997,male,22.5,1,1,12045A,,,S
999,1,1,Passenger_998,male,,3,3,52344A,80.36,,S
1000,0,3,Passenger_999,male,11.3,1,3,21105C,106.43,C,S
1001,1,2,Passenger_1000,male,,2,3,30056B,36.82,D,C
1002,0,3,Passenger_1001,male,25.4,3,3,57689,45.54,C,C
1003,0,3,Passenger_1002,male,29.3,1,3,42812B,13.86,B,S
1004,0,1,Passenger_1003,female,50.6,3,1,80047A,6.12,,S
1005,0,3,Passenger_1004,male,32.5,3,0,90957A,58.0,,S
1006,0,3,Passenger_1005,female,18.9,1,1,17775C,22.84,,S
1007,1,3,Passenger_1006,male,20.0,1,1,64523,93.13,,S
1008,0,2,Passenger_1007,male,38.3,1,3,23372A,1.18,C,C
1009,1,3,Passenger_1008,female,,3,0,71526C,67.02,,S
1010,1,1,Passenger_1009,male,33.9,2,3,98143,14.8,F,S
1011,0,2,Passenger_1010,male,39.6,2,1,67201B,21.28,,S
1012,0,1,Passenger_1011,female,38.5,0,0,66243A,,D,S
1013,1,3,Passenger_1012,female,49.9,1,2,83752C,26.34,,S
1014,0,3,Passenger_1013,female,2.7,2,3,43993B,31.95,E,S
1015,0,3,Passenger_1014,male,,0,2,44016C,21.57,,S
1016,1,3,Passenger_1015,male,43.8,0,2,58637C,112.48,C,S
1017,1,1,Passenger_1016,female,11.3,1,2,94762A,28.39,D,S
1018,0,2,Passenger_1017,female,17.6,0,2,93502A,51.8,D,S
1019,1,1,Passenger_1018,male,18.1,2,0,52673,42.93,,C
1020,0,2,Passenger_1019,female,19.8,0,3,74694A,57.75,,S
1021,0,2,Passenger_1020,male,23.3,0,0,71865C,28.48,,S
1022,0,2,Passenger_1021,male,33.4,2,3,63907B,42.97,,C
1023,1,2,Passenger_1022,male,42.1,0,3,20924C,63.79,D,S
1024,1,1,Passenger_1023,male,45.1,0,3,80732,19.79,,S
1025,1,1,Passenger_1024,male,18.3,3,0,87591A,88.13,F,S
1026,1,1,Passenger_1025,male,18.2,0,1,18072B,91.49,B,S
1027,1,3,Passenger_1026,male,48.4,0,2,54687C,71.23,,C
1028,0,3,Passenger_1027,female,39.1,3,1,31942,52.45,C,S
1029,0,3,Passenger_1028,female,31.2,3,1,57417,54.67,B,C
1030,0,2,Passenger_1029,female,36.6,3,1,71259C,64.85,,S
1031,0,2,Passenger_1030,female,29.6,1,2,31719A,36.3,,S
1032,1,3,Passenger_1031,male,37.3,1,1,48684C,41.38,,S
1033,0,2,Passenger_1032,male,25.3,2,2,40837B,16.41,B,S
1034,1,2,Passenger_1033,female,33.8,0,2,62812C,67.28,,S
1035,0,2,Passenger_1034,male,8.9,2,2,83706B,0.7,,S
1036,1,1,Passenger_1035,male,,1,3,66132B,54.14,,C
1037,1,2,Passenger_1036,male,20.5,0,3,70161A,81.66,,Q
1038,0,2,Passenger_1037,female,24.8,0,1,25140A,33.57,,Q
1039,0,3,Passenger_1038,male,17.0,3,3,18152C,92.56,,S
1040,0,1,Passenger_1039,female,22.5,1,2,95277A,23.86,,S
1041,0,2,Passenger_1040,male,8.8,0,3,48147C,71.02,,S
1042,1,3,Passenger_1041,female,37.7,3,2,18666,4.33,D,S
1043,0,1,Passenger_1042,female,,0,0,44726,86.09,,S
1044,0,2,Passenger_1043,female,6.1,1,3,58689A,80.66,,S
1045,1,3,Passenger_1044,male,18.3,2,1,81420A,66.39,,S
1046,0,1,Passenger_1045,male,34.7,2,0,95534A,36.24,D,C
1047,0,1,Passenger_1046,female,22.4,0,0,14322,0.93,C,S
1048,0,2,Passenger_1047,male,20.2,3,3,69961,36.33,B,C
1049,0,2,Passenger_1048,male,29.0,3,3,60356B,88.86,,S
1050,0,3,Passenger_1049,male,34.8,3,1,34923,54.55,B,S
1051,1,3,Passenger_1050,female,9.9,1,0,98478C,4.36,C,S
1052,0,1,Passenger_1051,male,37.7,2,2,98448,,,S
1053,0,3,Passenger_1052,female,18.8,2,3,31983B,93.86,,S
1054,0,3,Passenger_1053,male,29.7,0,0,97610A,67.08,,S
1055,0,1,Passenger_1054,male,29.5,2,0,15905,,,S
1056,0,3,Passenger_1055,female,22.6,3,2,35028B,11.8,,C
1057,1,2,Passenger_1056,male,,1,0,62046C,28.12,,S
1058,0,2,Passenger_1057,male,26.0,3,3,90809,14.8,,S
1059,1,1,Passenger_1058,female,52.8,3,2,65011,44.55,,S
1060,1,2,Passenger_1059,female,10.9,2,3,22061B,135.81,,C
1061,0,2,Passenger_1060,male,,1,1,99354,5.89,D,Q
1062,0,3,Passenger_1061,female,26.4,1,0,99240A,43.49,F,S
1063,0,1,Passenger_1062,female,30.5,3,3,74065C,,,Q
1064,0,2,Passenger_1063,female,14.8,0,3,40638,76.22,,S
1065,1,2,Passenger_1064,male,19.2,2,1,33884A,44.79,,S
1066,0,3,Passenger_1065,male,23.0,0,0,40697A,44.88,,S
1067,0,3,Passenger_1066,female,15.4,3,3,17114C,9.54,F,C
1068,0,3,Passenger_1067,female,27.1,2,2,17469,40.63,D,S
1069,0,3,Passenger_1068,male,24.3,0,3,16492A,58.52,C,S
1070,0,3,Passenger_1069,male,55.9,0,3,11971C,88.68,,S
1071,0,2,Passenger_1070,male,13.7,0,3,19644B,28.29,B,S
1072,1,3,Passenger_1071,male,31.4,2,3,74194A,43.36,D,S
1073,1,3,Passenger_1072,male,33.5,0,0,22534A,16.78,,S
1074,0,3,Passenger_1073,male,15.0,1,3,32625A,57.89,C,S
1075,0,3,Passenger_1074,female,39.6,3,1,38660A,77.43,,C
1076,0,2,Passenger_1075,male,24.4,2,3,85176A,72.04,,C
1077,1,1,Passenger_1076,female,-4.9,1,2,74935A,9.04,,S
1078,0,2,Passenger_1077,male,39.2,0,2,84186,,F,Q
1079,1,3,Passenger_1078,male,14.4,3,3,34357A,26.29,C,S
1080,0,2,Passenger_1079,male,15.3,0,3,10497C,85.39,,S
1081,0,2,Passenger_1080,male,39.6,1,1,28833A,44.35,,S
1082,0,3,Passenger_1081,female,25.1,0,1,42666A,,E,S
1083,0,2,Passenger_1082,female,42.8,2,0,79828,42.31,,S
1084,1,3,Passenger_1083,male,46.9,1,0,10026A,66.05,,C
1085,1,2,Passenger_1084,male,21.0,2,2,24470B,,B,S
1086,0,2,Passenger_1085,male,41.1,3,3,12253C,32.09,,C
1087,0,2,Passenger_1086,female,19.4,2,3,74889C,,B,S
1088,1,3,Passenger_1087,female,61.3,2,1,62807C,15.44,E,C
1089,1,1,Passenger_1088,male,20.3,0,1,54258C,36.18,B,S
1090,1,1,Passenger_1089,female,44.4,0,0,56147B,20.05,E,C
1091,1,3,Passenger_1090,female,41.8,1,0,11086C,83.95,C,S
1092,0,1,Passenger_1091,male,34.4,3,2,96987,18.46,D,S
1093,1,3,Passenger_1092,male,,1,1,82659C,54.28,E,C
1094,0,3,Passenger_1093,female,27.9,3,3,17084,51.9,,S
1095,1,2,Passenger_1094,female,-0.2,3,1,95383B,83.1,,S
1096,1,3,Passenger_1095,male,33.1,2,1,32805C,88.13,,S
1097,1,2,Passenger_1096,male,34.9,0,1,24248,74.36,B,S
1098,1,3,Passenger_1097,male,31.9,3,0,35384A,62.35,,S
1099,1,2,Passenger_1098,male,-11.6,0,3,20362A,13.3,D,C
1100,0,3,Passenger_1099,female,12.3,3,3,96175C,12.59,,C
1101,0,1,Passenger_1100,male,19.5,0,0,66032C,20.4,,S
1102,1,3,Passenger_1101,female,34.1,1,0,93254B,76.32,,S
1103,1,1,Passenger_1102,female,,0,3,98998A,52.57,C,S
1104,0,2,Passenger_1103,male,27.6,2,2,18937,80.4,B,S
1105,1,2,Passenger_1104,male,,3,1,97567,85.1,,S
1106,1,1,Passenger_1105,male,15.6,2,3,48696C,24.59,,S
1107,0,3,Passenger_1106,female,38.5,3,0,92617C,51.12,E,Q
1108,1,2,Passenger_1107,male,36.6,2,3,26858A,49.55,,C
1109,1,3,Passenger_1108,female,35.3,3,1,66848B,38.53,C,S
1110,0,3,Passenger_1109,female,27.5,0,3,49300C,31.28,,Q
1111,0,3,Passenger_1110,male,,3,0,35113A,91.47,D,S
1112,0,1,Passenger_1111,female,36.9,2,2,62096A,51.82,C,S
1113,1,2,Passenger_1112,female,16.4,2,0,80920C,50.46,B,S
1114,0,3,Passenger_1113,male,33.5,3,2,27445A,21.9,,C
1115,0,2,Passenger_1114,male,,3,1,45075,73.63,C,S
1116,0,1,Passenger_1115,female,21.8,1,0,84724A,,,S
1117,0,3,Passenger_1116,female,45.2,1,3,40171B,65.92,,S
1118,0,3,Passenger_1117,male,35.3,0,0,52089C,66.88,,S
1119,0,3,Passenger_1118,male,-2.8,0,0,75839C,35.56,D,Q
1120,1,1,Passenger_1119,male,,0,1,81102B,,C,S
1121,1,3,Passenger_1120,female,24.3,0,2,79427C,56.5,F,S
1122,0,2,Passenger_1121,male,37.5,0,2,39741B,48.62,D,S
1123,0,2,Passenger_1122,male,43.2,3,3,15724,50.45,,C
1124,0,3,Passenger_1123,female,32.7,1,0,32664C,52.16,,S
1125,1,2,Passenger_1124,male,53.3,3,1,89561B,54.55,,S
1126,1,2,Passenger_1125,female,,1,2,19164B,52.11,C,S
1127,1,1,Passenger_1126,male,,1,3,84906C,11.36,,Q
1128,1,3,Passenger_1127,female,41.3,2,2,42872C,44.67,,S
1129,1,3,Passenger_1128,male,28.6,2,3,99491,59.27,,Q
1130,1,3,Passenger_1129,female,,1,2,57037B,53.41,,S
1131,1,3,Passenger_1130,female,21.7,3,3,98591C,83.38,E,S
1132,1,1,Passenger_1131,male,,1,2,67868B,71.7,,S
1133,1,2,Passenger_1132,male,11.6,0,2,87925,19.54,B,C
1134,0,2,Passenger_1133,male,33.4,3,0,51623A,44.17,,S
1135,0,1,Passenger_1134,male,34.6,3,3,24214C,39.1,C,S
1136,0,2,Passenger_1135,female,46.5,1,3,82279A,49.85,,S
1137,0,3,Passenger_1136,female,41.1,0,0,44303A,49.9,,S
1138,1,1,Passenger_1137,male,26.0,1,0,24698A,71.4,B,S
1139,1,2,Passenger_1138,female,13.5,0,2,39602A,56.21,C,S
1140,0,2,Passenger_1139,female,36.1,3,2,24947C,93.07,,S
1141,1,2,Passenger_1140,female,45.6,1,2,45537B,,B,S
1142,0,3,Passenger_1141,male,40.6,0,0,16486B,20.93,,C
1143,1,2,Passenger_1142,male,,2,2,29371,,B,Q
1144,0,2,Passenger_1143,male,27.0,3,0,42524B,71.13,,S
1145,1,3,Passenger_1144,male,23.5,3,2,75101C,6.5,,C
1146,1,1,Passenger_1145,male,19.7,2,0,88203B,2.89,,S
1147,0,2,Passenger_1146,male,29.2,0,3,57141A,50.37,F,S
1148,1,2,Passenger_1147,male,28.9,3,1,14405B,83.28,F,C
1149,0,3,Passenger_1148,female,,0,2,35131A,95.75,,C
1150,0,3,Passenger_1149,male,28.2,2,2,95233A,42.4,,C
1151,0,3,Passenger_1150,male,28.1,1,0,38283A,87.13,C,C
1152,0,2,Passenger_1151,male,19.1,3,3,70357B,,B,S
1153,1,3,Passenger_1152,male,43.2,3,3,97899A,3.6,C,S
1154,1,1,Passenger_1153,male,31.1,0,2,29646A,49.72,,S
1155,1,1,Passenger_1154,male,,3,0,26036C,28.34,,C
1156,0,2,Passenger_1155,male,19.5,1,0,51160C,,,S
1157,1,2,Passenger_1156,male,11.4,2,1,97091A,49.1,,C
1158,0,3,Passenger_1157,male,48.3,3,3,25103B,5.27,D,S
1159,1,3,Passenger_1158,male,37.8,2,1,40567,2.49,,Q
1160,1,3,Passenger_1159,female,7.3,0,3,88743A,49.27,C,S
1161,1,3,Passenger_1160,male,,1,2,33691,34.71,,C
1162,0,3,Passenger_1161,male,42.9,3,2,79092A,31.86,,S
1163,1,1,Passenger_1162,male,31.7,2,0,64118B,58.09,,C
1164,1,1,Passenger_1163,male,52.4,1,0,25893C,13.0,,Q
1165,0,3,Passenger_1164,male,33.0,2,0,10656A,84.79,,S
1166,1,2,Passenger_1165,male,10.2,0,3,90632C,91.69,,S
1167,0,3,Passenger_1166,female,,1,0,90983C,14.42,D,S
1168,1,1,Passenger_1167,male,33.4,1,2,63212,39.57,D,S
1169,0,1,Passenger_1168,male,21.6,0,1,59696A,84.81,,S
1170,0,2,Passenger_1169,female,38.0,0,2,87582C,49.95,,S
1171,1,2,Passenger_1170,female,6.7,3,2,76492,1.19,,S
1172,0,1,Passenger_1171,male,43.9,0,2,34560,44.98,D,S
1173,0,3,Passenger_1172,male,17.7,0,1,96831,20.15,,C
1174,0,1,Passenger_1173,male,16.2,2,2,61317,88.79,D,S
1175,0,3,Passenger_1174,male,28.4,1,3,88572B,71.21,B,S
1176,0,2,Passenger_1175,male,36.1,2,3,89380B,39.02,,S
1177,0,1,Passenger_1176,male,32.3,0,1,43146,54.98,C,S
1178,1,2,Passenger_1177,female,19.6,3,3,49877A,4.22,D,S
1179,0,3,Passenger_1178,male,22.9,2,0,62736B,23.62,,S
1180,0,2,Passenger_1179,male,14.1,2,3,93060,104.36,B,C
1181,1,3,Passenger_1180,male,26.9,1,2,57679A,51.87,,Q
1182,1,1,Passenger_1181,female,45.1,1,3,92581A,82.55,,C
1183,1,3,Passenger_1182,male,29.9,1,0,23163,58.12,,S
1184,1,2,Passenger_1183,female,42.0,3,0,97129,96.0,,Q
1185,1,3,Passenger_1184,male,,3,0,40802,19.96,,S
1186,1,3,Passenger_1185,male,21.8,0,2,20111,,,Q
1187,1,3,Passenger_1186,male,27.4,0,0,69936C,107.57,,C
1188,0,2,Passenger_1187,male,60.4,1,2,31119,83.47,F,Q
1189,0,1,Passenger_1188,male,50.2,2,0,71896C,96.39,,C
1190,1,1,Passenger_1189,male,6.6,1,2,45539B,49.76,,S
1191,0,3,Passenger_1190,male,35.4,0,2,99183,31.2,,S
1192,0,3,Passenger_1191,female,30.0,2,2,52823,14.05,,S
1193,0,3,Passenger_1192,male,41.6,0,3,96190A,11.61,,S
1194,1,2,Passenger_1193,male,19.6,3,0,57418C,78.25,,S
1195,1,2,Passenger_1194,male,18.2,1,2,58695A,67.96,,S
1196,0,1,Passenger_1195,female,,1,0,26418C,47.67,F,S
1197,1,3,Passenger_1196,female,22.0,2,3,89218A,67.79,C,S
1198,0,3,Passenger_1197,male,41.4,1,1,87700C,54.99,,C
1199,0,3,Passenger_1198,male,13.5,0,0,78916A,83.68,C,S
1200,0,2,Passenger_1199,male,,0,0,99463,83.34,,Q
1201,0,3,Passenger_1200,female,5.0,3,3,95096B,12.69,,S
1202,1,3,Passenger_1201,female,44.1,0,2,51135B,59.58,,S
1203,1,2,Passenger_1202,male,47.8,2,0,80223C,,,S
1204,1,3,Passenger_1203,male,25.4,0,1,55969C,54.66,,S
1205,0,3,Passenger_1204,male,25.8,3,3,77122A,71.15,C,C
1206,1,3,Passenger_1205,male,36.3,3,2,80958C,,,S
1207,0,3,Passenger_1206,female,50.6,1,0,70346A,35.42,B,S
1208,1,2,Passenger_1207,male,35.7,2,0,22521C,50.33,D,C
1209,0,2,Passenger_1208,male,20.2,0,3,78514C,58.19,F,S
1210,0,3,Passenger_1209,female,7.3,3,2,52769,40.25,,S
1211,0,1,Passenger_1210,female,14.4,0,2,53766A,8.97,,C
1212,1,3,Passenger_1211,male,31.0,3,3,22343,48.11,F,C
1213,1,3,Passenger_1212,female,20.8,1,0,90227A,7.83,D,S
1214,1,3,Passenger_1213,male,32.7,3,0,86862B,41.86,,S
1215,1,3,Passenger_1214,female,22.3,1,2,10805A,34.55,B,C
1216,0,2,Passenger_1215,female,,2,2,44343C,45.3,B,S
1217,1,2,Passenger_1216,male,,0,1,84327,30.42,,S
1218,1,1,Passenger_1217,female,,0,1,25040,,D,S
1219,0,2,Passenger_1218,female,42.4,1,1,72678A,37.18,C,S
1220,0,2,Passenger_1219,male,54.2,2,2,36525C,82.58,D,C
1221,0,2,Passenger_1220,male,37.6,1,2,92546B,94.15,,S
1222,1,3,Passenger_1221,female,24.0,3,2,49652,135.38,,C
1223,0,3,Passenger_1222,male,48.5,1,0,87510C,109.21,,S
1224,0,1,Passenger_1223,male,,2,3,59200C,8.11,,S
1225,0,2,Passenger_1224,female,33.1,3,2,93822C,35.7,E,S
1226,1,3,Passenger_1225,female,29.4,0,0,25015,49.2,B,S
1227,0,1,Passenger_1226,male,-11.3,0,2,66221,,C,S
1228,1,1,Passenger_1227,male,52.5,0,3,34805C,52.43,,C
1229,1,1,Passenger_1228,male,36.9,2,2,17997A,134.27,,S
1230,0,3,Passenger_1229,male,34.6,2,0,32752B,12.13,,Q
1231,0,1,Passenger_1230,male,29.1,2,2,71485,25.03,B,S
1232,1,3,Passenger_1231,female,32.3,2,2,40508B,107.53,D,S
1233,0,2,Passenger_1232,male,21.6,2,2,61574C,28.44,B,S
1234,0,3,Passenger_1233,male,38.6,3,1,72426A,,,S
1235,1,2,Passenger_1234,male,11.7,1,2,20071B,86.21,B,Q
1236,1,2,Passenger_1235,female,32.6,0,0,51466A,67.03,,Q
1237,0,3,Passenger_1236,male,37.9,2,0,60094,56.71,C,S
1238,1,3,Passenger_1237,male,27.2,0,0,85317C,82.85,,S
1239,0,3,Passenger_1238,male,35.2,2,2,50239A,18.74,C,C
1240,0,3,Passenger_1239,male,16.1,0,3,55924C,32.63,B,Q
1241,0,3,Passenger_1240,male,16.5,1,0,59264,68.75,,C
1242,1,3,Passenger_1241,male,33.3,0,1,77799C,22.43,D,S
1243,0,3,Passenger_1242,male,39.5,0,3,48022C,99.58,D,S
1244,0,1,Passenger_1243,male,3.8,2,0,45579,60.62,,S
1245,0,1,Passenger_1244,male,37.3,3,2,92753B,55.36,B,S
1246,1,2,Passenger_1245,male,22.4,3,1,17227B,7.07,C,S
1247,1,3,Passenger_1246,male,,0,0,24207C,4.97,,Q
1248,1,2,Passenger_1247,male,11.2,3,1,88208C,36.05,,S
1249,1,2,Passenger_1248,male,18.1,1,3,51783C,78.26,B,S
1250,1,3,Passenger_1249,male,43.5,1,0,95587,22.68,,C
1251,0,3,Passenger_1250,female,30.5,3,2,38845,77.59,,S
1252,1,3,Passenger_1251,male,,3,1,92961A,37.4,D,S
1253,1,2,Passenger_1252,male,28.4,1,0,10707C,42.18,,S
1254,1,3,Passenger_1253,male,36.8,3,3,27767,58.88,C,S
1255,0,2,Passenger_1254,female,36.2,3,3,93222C,59.43,C,S
1256,1,1,Passenger_1255,female,28.9,2,0,73884B,25.06,,S
1257,1,1,Passenger_1256,male,45.3,2,3,91037A,71.87,B,S
1258,0,2,Passenger_1257,male,43.6,3,1,61716C,,B,S
1259,1,2,Passenger_1258,male,35.8,3,1,52523A,34.24,,Q
1260,0,3,Passenger_1259,male,30.8,2,1,20545B,55.38,,S
1261,0,1,Passenger_1260,male,,2,1,31788A,37.93,,Q
1262,0,3,Passenger_1261,female,34.4,3,3,26802C,13.94,,S
1263,0,3,Passenger_1262,male,44.9,2,0,64739B,76.53,,S
1264,0,2,Passenger_1263,female,42.6,1,3,95875B,6.31,,C
1265,1,2,Passenger_1264,male,15.7,0,3,14602B,,C,S
1266,0,2,Passenger_1265,female,14.8,1,0,85113,,E,S
1267,0,3,Passenger_1266,female,20.2,2,0,20943A,50.69,B,S
1268,1,2,Passenger_1267,male,43.7,1,2,80108C,90.92,C,S
1269,0,1,Passenger_1268,male,7.9,0,1,26250,48.14,E,S
1270,1,1,Passenger_1269,male,35.5,2,0,92169B,64.96,,S
1271,1,3,Passenger_1270,male,,1,3,49388,48.04,B,C
1272,1,3,Passenger_1271,male,46.3,1,1,81405B,71.45,D,C
1273,0,2,Passenger_1272,male,32.5,0,1,81507C,98.77,,C
