PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
339,1,1,Person_338,female,41.41701431421968,0,1,TCK94766,48.537364970655595,,S
340,1,1,Person_339,female,29.326760897369184,1,1,TCK55950,5.0,C141,C
341,0,2,Person_340,female,27.435893405253875,4,2,TCK35046,133.77758394803158,C141,C
342,1,2,Person_341,male,,4,2,TCK19638,22.427849842519734,C141,C
343,0,3,Person_342,male,46.52897277433003,2,2,TCK96363,25.286254546724006,,S
344,1,3,Person_343,female,21.21761175668176,1,2,TCK31173,9.564638757226387,,S
345,0,3,Person_344,female,30.633117925999755,4,1,TCK23222,23.752948361459044,,S
346,0,2,Person_345,male,30.716770626335194,0,4,TCK60064,81.46762764806968,C141,S
347,0,2,Person_346,female,22.975021300638552,2,4,TCK47010,80.46981380392899,,S
348,1,2,Person_347,male,10.785482329622589,3,2,TCK28095,137.285143113046,,S
349,1,3,Person_348,male,34.521643050647356,0,3,TCK11439,25.81113079154006,,S
350,0,1,Person_349,male,29.14594439402463,1,0,TCK95550,61.673771884089405,,Q
351,1,3,Person_350,female,37.00336657211198,4,3,TCK15375,35.38640387371662,,S
352,0,3,Person_351,female,22.529595709851662,0,3,TCK99023,81.48784497843232,C141,C
353,0,2,Person_352,male,47.09149818338267,3,3,TCK30600,62.333927407229005,,S
354,1,3,Person_353,female,17.72516706303417,3,4,TCK12466,22.935614869992857,C141,S
355,1,2,Person_354,male,53.96856397625049,1,0,TCK55097,20.524422769883206,C141,C
356,0,3,Person_355,male,5.5330888624043375,0,3,TCK63276,14.547200207084664,,C
357,1,3,Person_356,male,36.08678090379647,2,2,TCK60117,42.961952563630646,,S
358,1,2,Person_357,male,36.656029555372726,0,4,TCK56971,165.99403035087323,,S
359,0,2,Person_358,female,18.862201048827647,3,2,TCK16928,11.161348840798881,C141,S
360,0,3,Person_359,male,35.94151513005418,1,2,TCK98016,5.004966494648759,,S
361,1,3,Person_360,male,47.913261376642225,1,3,TCK65309,6.357625739789323,,Q
362,0,2,Person_361,female,0.0,2,2,TCK84647,76.41563790628732,,S
363,0,3,Person_362,male,37.038427304871405,1,0,TCK50888,21.547208322673107,,S
364,1,3,Person_363,male,0.0,1,2,TCK53832,12.70377933314121,,Q
365,0,3,Person_364,female,16.48069275067509,1,3,TCK19404,21.75840418146171,,S
366,0,1,Person_365,female,52.808329108613236,1,2,TCK43639,51.828489554511506,C141,S
367,1,3,Person_366,female,21.855051532511244,1,4,TCK88118,39.56966703810104,C141,S
368,1,3,Person_367,male,13.565680498274382,3,4,TCK70598,68.0487619284623,,S
369,0,1,Person_368,female,27.228871794214456,0,4,TCK76399,20.70568108216063,,S
370,0,2,Person_369,female,58.95068873428973,4,1,TCK37684,30.076606737622217,C141,S
371,1,3,Person_370,male,4.3564485391156325,1,4,TCK78591,5.377499371413031,,S
372,1,1,Person_371,male,15.281661237049176,4,4,TCK87722,5.0,C141,C
373,1,3,Person_372,male,50.96404356451477,4,1,TCK12682,31.018563023784466,,C
374,1,2,Person_373,male,56.00783280952825,3,4,TCK48046,17.947920842980654,,S
375,0,2,Person_374,male,28.551962859936026,1,3,TCK31832,47.44077006025557,,S
376,1,3,Person_375,female,12.653262164627005,4,4,TCK26997,5.0,,S
377,1,2,Person_376,female,59.341809025328224,1,4,TCK44640,6.492131800137502,C141,S
378,0,3,Person_377,female,52.32219348448875,2,1,TCK86882,100.19474579803405,,C
379,1,2,Person_378,male,39.50525782867126,2,3,TCK50491,41.771451235818056,,S
380,0,3,Person_379,male,18.626367114876118,2,2,TCK73043,62.24920849351453,,S
381,1,1,Person_380,male,29.313589228267485,4,0,TCK82725,92.24918988226068,C141,S
382,1,2,Person_381,female,27.75495886537237,2,3,TCK55520,31.165605200035074,,S
383,1,3,Person_382,female,,3,2,TCK72919,71.57722057781245,C141,S
384,0,2,Person_383,male,50.31402013383871,3,3,TCK74442,,,C
385,0,3,Person_384,female,42.311838575923645,4,2,TCK31770,12.599582394712852,,Q
386,1,2,Person_385,male,14.916734922213385,1,2,TCK57498,20.59852377008002,C141,C
387,0,3,Person_386,female,49.270950300273526,0,3,TCK71477,33.70159643885095,,Q
388,0,1,Person_387,female,34.38384996018417,1,1,TCK10244,19.054643354169325,,Q
389,0,3,Person_388,female,39.61892114202483,1,3,TCK42788,20.438103707875086,,S
390,0,2,Person_389,male,,1,3,TCK89453,,,S
391,0,2,Person_390,female,14.437876506810284,1,2,TCK67737,6.553291950474728,,C
392,0,1,Person_391,female,29.49844189810952,0,0,TCK56489,5.0,,S
393,1,1,Person_392,male,22.55963628097099,2,2,TCK81303,5.0,,S
394,1,3,Person_393,female,8.049968044883617,1,4,TCK38390,5.8804422246087045,,S
395,0,2,Person_394,male,34.85393968646888,3,3,TCK20247,21.057404190065704,,S
396,1,3,Person_395,male,65.16179172218193,4,3,TCK79051,45.054320995795486,,S
397,1,2,Person_396,male,4.23891157691946,4,1,TCK69719,10.421795001606258,C141,S
398,1,2,Person_397,male,29.548071445307414,3,2,TCK44678,109.46676964863542,C141,S
399,1,3,Person_398,male,38.96760109104683,1,1,TCK97802,82.61268613283352,,C
400,0,3,Person_399,female,31.723094823186536,0,3,TCK86286,36.75339650881592,,S
401,1,1,Person_400,male,28.416207264779633,2,2,TCK39583,64.40574794883574,C141,C
402,1,1,Person_401,male,11.81097091175846,4,2,TCK18076,22.811231830184806,,S
403,0,1,Person_402,male,33.25901440116229,2,4,TCK28006,5.0,,S
404,0,3,Person_403,male,19.40530432177703,0,4,TCK25051,117.3440136923222,,S
405,1,3,Person_404,female,,4,0,TCK14314,6.836452885972896,,S
406,1,2,Person_405,male,46.72429108719223,2,4,TCK38670,147.765370418423,,S
407,1,3,Person_406,female,43.417401477788594,0,2,TCK77551,42.4178897269959,C141,C
408,1,3,Person_407,male,30.723253675915117,2,4,TCK20236,18.23269607585869,,C
409,1,3,Person_408,female,33.20704563487983,1,0,TCK45568,34.21181238685316,,Q
410,1,3,Person_409,male,45.04045217801786,0,3,TCK70314,,,S
411,0,2,Person_410,male,33.14075519489316,2,4,TCK26352,5.0,,S
412,1,1,Person_411,female,42.6562457666584,1,2,TCK55650,21.960908255634944,C141,S
413,1,2,Person_412,male,25.8352491877661,1,3,TCK20346,67.32788127624649,,S
414,0,1,Person_413,female,48.36777234003525,0,2,TCK35156,35.67455498938088,,S
415,0,3,Person_414,male,34.49100016305758,3,3,TCK65904,14.00091683583605,C141,S
416,0,3,Person_415,female,32.71672721048223,4,2,TCK24035,20.406672751844283,,S
417,0,1,Person_416,male,12.21914475803155,0,4,TCK26108,99.4085731017366,,S
418,1,1,Person_417,male,34.01738196022392,1,4,TCK12853,37.279917266852195,,S
419,1,2,Person_418,female,18.352631155077685,1,0,TCK94156,37.57612970820243,,S
420,1,3,Person_419,male,21.064041828601084,0,3,TCK14176,162.81260876154656,,S
421,1,2,Person_420,male,,3,0,TCK35920,19.347974831367583,C141,C
422,1,3,Person_421,male,15.07271095341085,4,1,TCK64850,32.65222024097403,C141,S
423,1,1,Person_422,male,59.74679964223746,2,4,TCK16829,83.48955294976038,,S
424,0,1,Person_423,male,,0,3,TCK83927,71.12971496312004,,S
425,1,3,Person_424,male,56.88514503001966,4,0,TCK94860,15.448651028556654,,S
426,0,3,Person_425,female,,4,0,TCK50667,,,C
427,0,1,Person_426,female,,1,1,TCK75842,60.31620769370388,,C
428,1,3,Person_427,female,11.89089324714266,2,0,TCK45843,14.897138478196478,C141,S
429,0,3,Person_428,male,20.260271719241103,0,2,TCK60808,127.98743376492776,,S
430,1,3,Person_429,female,17.14622223216795,1,4,TCK40543,6.9198860717728765,,Q
431,0,2,Person_430,male,47.354176090181866,1,0,TCK82780,,,S
432,1,3,Person_431,male,24.452784506575362,3,0,TCK16611,5.0,,C
433,0,2,Person_432,male,44.95731067171623,4,1,TCK98242,,,S
434,1,3,Person_433,male,38.45769245423925,0,2,TCK94612,,,S
435,1,1,Person_434,female,62.250942529467046,0,0,TCK56902,50.5128382803983,,C
436,1,1,Person_435,male,9.287780876043865,0,4,TCK43043,138.83225933811065,,S
437,1,2,Person_436,female,47.629265357015186,1,4,TCK15271,6.877198957574147,,S
438,1,3,Person_437,male,46.05017218561019,3,0,TCK82867,5.0,,S
439,0,2,Person_438,female,16.372696267621514,2,2,TCK87089,,,S
440,0,3,Person_439,female,,1,4,TCK68745,96.7276556367672,C141,C
441,0,3,Person_440,female,34.7060294823672,2,4,TCK72077,88.90452398115174,,S
442,1,1,Person_441,female,26.81533236065229,3,2,TCK69119,80.21378859531923,,S
443,0,3,Person_442,female,18.464903182392007,4,2,TCK21573,22.48874984600456,,C
444,1,2,Person_443,female,,0,0,TCK31409,12.260645113374624,C141,S
445,1,3,Person_444,male,58.69736934100297,2,3,TCK95970,,,S
446,0,1,Person_445,female,30.009559465404756,1,1,TCK34464,18.33627718213392,,C
447,0,3,Person_446,male,40.94982002144043,2,3,TCK52840,25.40876379913066,,Q
448,1,3,Person_447,female,18.927408656654258,4,3,TCK58785,60.125187437772134,,S
449,0,3,Person_448,male,,0,4,TCK30662,17.361419458649607,,S
450,1,3,Person_449,female,45.147787329499195,2,2,TCK28228,85.4988981393604,,C
451,1,2,Person_450,female,11.10593303827855,4,4,TCK70721,5.0,C141,C
452,1,3,Person_451,male,24.1870072493262,1,1,TCK59223,78.31477079147237,,C
453,1,3,Person_452,female,30.47638375501125,3,0,TCK17386,46.04648910962686,,S
454,1,3,Person_453,female,31.559216425760734,1,1,TCK16862,42.54781904422083,,S
455,0,1,Person_454,female,27.492694009773814,0,4,TCK50108,30.6592581891218,,S
456,0,3,Person_455,male,35.54147693534292,1,4,TCK85023,16.220456210550136,,C
457,1,3,Person_456,female,,1,4,TCK90140,31.187612802272678,C141,C
458,1,3,Person_457,male,40.28492563643062,1,4,TCK92963,29.89444210666692,C141,S
459,0,2,Person_458,female,16.198746678650426,1,3,TCK37201,43.82396504403138,,S
460,0,3,Person_459,female,26.02182862899684,0,0,TCK78578,16.534648450189025,,S
461,1,2,Person_460,male,46.726680066277126,4,3,TCK59966,5.0,,Q
462,0,3,Person_461,female,42.52506062603421,2,4,TCK64774,7.837921573510787,,S
463,1,1,Person_462,female,10.779967679265106,3,2,TCK20386,60.06173306676062,,S
464,0,3,Person_463,male,34.920718604930826,2,3,TCK87228,5.0,C141,S
465,1,3,Person_464,female,2.3048465087526573,2,4,TCK25225,97.05117105507108,C141,S
466,0,1,Person_465,male,30.657088628845173,3,4,TCK26693,59.27347382853293,,S
467,1,3,Person_466,male,56.56873823444368,0,0,TCK82197,73.06954998921273,,C
468,0,2,Person_467,male,16.72950195823419,3,1,TCK53021,90.38970165262769,,C
469,0,3,Person_468,female,18.31947736311785,0,3,TCK28261,6.54590872733507,,S
470,1,3,Person_469,male,40.696416942020036,2,3,TCK37378,86.42545820956417,,S
471,0,3,Person_470,male,8.400778787064958,0,3,TCK96755,,,C
472,1,3,Person_471,female,21.14142958160945,4,4,TCK21937,108.36943381910413,,S
473,0,3,Person_472,male,38.35017592614454,3,0,TCK76330,108.8357869117023,,S
474,1,2,Person_473,female,21.119998132348357,4,4,TCK57366,5.0,,Q
475,0,2,Person_474,female,26.6964201790464,2,4,TCK82322,24.133391376473497,C141,C
476,1,3,Person_475,female,40.41859994441049,3,2,TCK50160,37.36948264506851,,C
477,0,3,Person_476,female,35.90164516951186,2,0,TCK55313,56.716132522159945,,S
478,1,3,Person_477,male,,4,3,TCK37032,16.856660018370956,,S
479,0,3,Person_478,male,25.25228809021946,2,1,TCK27358,14.527125357502463,,S
480,1,2,Person_479,male,35.180855613765374,3,3,TCK71710,24.00396850051491,,S
481,1,3,Person_480,male,28.267742478603406,3,4,TCK96157,34.75131642764515,,C
482,1,1,Person_481,male,36.40927853896099,2,0,TCK58821,150.9461878606676,,S
483,0,3,Person_482,female,23.042951648348303,3,0,TCK38365,71.79702258095067,,C
484,1,1,Person_483,male,27.444034358686423,3,0,TCK23189,28.046434577865604,C141,S
485,0,2,Person_484,male,16.140590904271804,2,2,TCK86749,5.0,,S
486,1,2,Person_485,male,29.509893459912696,4,3,TCK17248,9.227437285572368,,Q
487,0,2,Person_486,female,18.645987909196172,3,2,TCK14369,30.433355794603838,,S
488,1,3,Person_487,female,14.403349697732093,3,1,TCK73763,84.05365110443458,,S
489,0,2,Person_488,male,33.62125606997543,3,4,TCK18050,23.95791312024411,C141,S
490,0,2,Person_489,female,32.978356862007246,3,2,TCK38605,38.66329838708751,,S
491,1,2,Person_490,male,40.960232289280015,2,2,TCK59616,111.19095357461907,,S
492,0,2,Person_491,male,23.964242025948614,4,4,TCK64479,122.55208540656764,,S
493,0,2,Person_492,female,35.71273985571458,4,0,TCK90934,12.152965273671036,,S
494,1,1,Person_493,female,37.71116601183128,0,4,TCK50883,5.0,C141,C
495,0,3,Person_494,male,36.22683330964233,3,3,TCK43055,,,S
496,0,3,Person_495,male,18.44084844077001,3,4,TCK78731,,,S
497,0,3,Person_496,female,32.09108875179665,0,0,TCK17450,150.91137111754475,C141,S
498,1,2,Person_497,male,35.09796414476526,4,4,TCK12925,5.0,C141,S
499,0,2,Person_498,female,30.100498536711186,1,2,TCK90051,5.0,,S
500,1,3,Person_499,male,0.7893127828048137,1,1,TCK60272,107.77174856498262,,S
501,0,3,Person_500,female,32.24685473562872,4,2,TCK15310,68.94514111926868,,S
502,0,2,Person_501,male,60.97543455156139,3,1,TCK41817,242.9939558828084,,C
503,0,1,Person_502,male,24.959450237402244,1,4,TCK54528,25.274733053714694,C141,Q
504,1,2,Person_503,female,19.806920630025502,2,3,TCK65779,26.897073314159993,,C
505,0,2,Person_504,male,,2,4,TCK94816,9.455940531384556,,S
506,0,2,Person_505,male,34.373294946532006,0,0,TCK92641,6.156266349453312,C141,S
507,1,3,Person_506,female,46.698292315829804,4,4,TCK94083,,,Q
508,0,3,Person_507,male,12.389845817275571,4,1,TCK86310,22.65024656595515,,S
509,1,3,Person_508,male,,1,2,TCK25457,5.0,C141,C
510,1,3,Person_509,male,38.265908857520486,3,3,TCK52311,109.01265189095626,C141,S
511,0,3,Person_510,female,28.009948482832353,4,4,TCK13980,11.054562202493848,C141,S
512,1,3,Person_511,female,34.74162245090366,1,4,TCK30886,69.03238607264721,,C
513,0,3,Person_512,female,44.412404742377,1,2,TCK87112,16.58020698109244,C141,C
514,1,1,Person_513,male,42.21241532039831,4,3,TCK60877,83.80689325655388,,C
515,1,1,Person_514,male,13.9977296309678,1,4,TCK46181,6.30066289086402,,Q
516,0,1,Person_515,male,41.48221461457678,0,4,TCK43262,70.54402906396798,C141,S
517,1,3,Person_516,male,29.09435952954474,0,1,TCK10947,5.163627842558354,,S
518,1,3,Person_517,female,31.020237372217217,4,1,TCK10022,29.6122503348621,C141,Q
519,1,2,Person_518,male,31.024757874023724,3,0,TCK11128,66.2137662985902,,S
520,1,3,Person_519,male,27.89659815682436,0,2,TCK89522,,,S
521,1,1,Person_520,male,46.68390495949891,0,3,TCK42322,16.820161169404653,C141,S
522,0,3,Person_521,female,28.827948562111033,4,4,TCK58929,100.03780019205095,,S
523,1,2,Person_522,male,14.326354202635638,2,4,TCK91696,108.19306311902285,,S
524,0,1,Person_523,male,24.490582016423797,1,0,TCK19808,5.0,,S
525,1,2,Person_524,male,32.50172603534666,0,4,TCK62882,9.20158603572954,C141,C
526,0,2,Person_525,male,47.209006980158705,2,2,TCK31725,6.248234747767645,,C
527,0,2,Person_526,male,38.443325589283674,3,0,TCK82534,9.903836696585072,,S
528,1,2,Person_527,female,18.092506097541385,2,2,TCK49950,175.64175171310043,,S
529,1,3,Person_528,male,,4,0,TCK98954,40.1096404278357,C141,S
530,1,3,Person_529,male,33.70685435369172,3,4,TCK93576,31.56615361063526,C141,S
531,0,2,Person_530,male,47.85547033198621,3,0,TCK30557,208.24062528091102,C141,S
532,1,3,Person_531,male,27.875997929918793,2,1,TCK31825,40.70432420901875,,S
533,0,3,Person_532,male,37.46702942587629,4,3,TCK18998,54.10515501988874,,S
534,0,2,Person_533,male,41.752559063257664,0,4,TCK46080,,,S
535,0,2,Person_534,male,47.05472596455958,2,3,TCK67797,24.07263518508007,,S
536,1,1,Person_535,male,,0,4,TCK25802,45.12054812983718,,S
537,1,1,Person_536,male,42.21075800102169,2,3,TCK21167,5.0,C141,S
538,0,3,Person_537,male,25.58878576328248,0,1,TCK52407,14.777842265337599,C141,S
539,0,1,Person_538,female,21.99555541261514,2,3,TCK23338,10.958307923190121,,S
540,1,3,Person_539,female,34.65650514453877,3,0,TCK86289,5.0,,Q
541,0,3,Person_540,female,43.06379301277497,1,3,TCK81520,38.4907504505613,C141,S
542,1,1,Person_541,female,26.881910189127503,3,4,TCK28895,,,C
543,0,3,Person_542,male,44.91240752000141,0,2,TCK57910,24.220482820751304,,S
544,1,2,Person_543,female,50.33663443680651,4,3,TCK75898,15.648453496119968,,C
545,0,3,Person_544,female,17.171507132972124,3,3,TCK13454,52.78624357335316,,S
546,1,2,Person_545,male,18.28311014685208,1,3,TCK96540,,C141,C
547,0,3,Person_546,female,28.034749175325288,0,4,TCK70797,36.55439894775914,,S
548,1,3,Person_547,female,34.30657735464875,3,3,TCK93137,73.06684312663775,,C
549,1,1,Person_548,male,,2,4,TCK60637,8.974158478592782,,S
550,0,3,Person_549,male,48.93083750414002,4,4,TCK15349,69.9709129169511,C141,S
551,0,3,Person_550,male,35.936936061258315,0,2,TCK49963,71.52161510624002,,C
552,1,3,Person_551,female,30.552258675370354,3,0,TCK85583,5.0,,S
553,0,3,Person_552,female,9.897266665840615,0,4,TCK17750,5.0,C141,Q
554,1,3,Person_553,male,,2,1,TCK32463,,C141,S
555,0,2,Person_554,male,33.934129503945286,1,3,TCK84935,10.745294925408876,C141,S
556,1,2,Person_555,female,0.1436612338322938,3,1,TCK68792,86.33770541326167,C141,C
557,1,3,Person_556,male,44.176923735017006,0,3,TCK23686,41.259772597097886,,S
558,1,2,Person_557,female,27.785846178787516,0,2,TCK73528,15.358344225344537,,S
559,1,3,Person_558,male,75.40330157432626,0,4,TCK32787,6.961404350646435,,C
560,1,3,Person_559,male,62.31082750862555,1,0,TCK24776,34.3261855698278,,C
561,1,2,Person_560,female,,0,4,TCK67427,26.15796961638849,C141,Q
562,0,2,Person_561,male,28.51128196456159,4,3,TCK71086,60.01333155343145,,S
563,0,3,Person_562,male,43.93814119602842,4,0,TCK73308,117.25821775301976,C141,S
564,0,2,Person_563,male,53.84441653885253,0,4,TCK25797,,,S
565,1,3,Person_564,female,7.067593195895764,4,0,TCK15302,16.041405838704005,C141,S
566,1,2,Person_565,male,,3,3,TCK73172,105.57064860081964,C141,C
567,1,3,Person_566,male,21.29151272223866,4,2,TCK48059,89.60537071907872,,S
568,1,1,Person_567,male,38.1583261644341,0,2,TCK10908,132.34980149901264,C141,S
569,0,3,Person_568,male,36.95623026710636,2,4,TCK70252,30.685462420589086,,S
570,0,2,Person_569,male,44.976800369773905,3,1,TCK90659,73.17500885097591,,C
571,1,3,Person_570,male,13.204234602885684,1,3,TCK22877,44.78251904347992,,Q
572,0,1,Person_571,female,0.0,0,4,TCK24239,18.58962869258606,,S
573,0,3,Person_572,female,,1,4,TCK96971,259.52701154835836,,S
574,1,3,Person_573,male,18.405252178486716,2,2,TCK37313,5.0,,C
575,0,2,Person_574,female,1.7411698985590682,1,0,TCK52103,8.853124849699944,C141,S
576,1,1,Person_575,female,32.03089244343134,0,3,TCK58408,111.53292895722853,,S
577,0,1,Person_576,male,,0,0,TCK93251,5.0,C141,S
578,1,3,Person_577,female,28.291200150302117,2,3,TCK98771,108.93908517938425,,S
579,1,3,Person_578,female,23.59012259344515,0,1,TCK20534,62.802175489766654,,S
580,1,3,Person_579,female,,2,2,TCK53060,5.0,,C
581,1,2,Person_580,female,24.81184132638904,2,1,TCK27189,,,S
582,0,2,Person_581,female,11.12734043283766,0,4,TCK96067,70.2171073530174,,S
583,1,3,Person_582,female,19.994470522133955,4,2,TCK20967,43.745478841360416,,Q
584,1,2,Person_583,female,37.297918670193404,2,4,TCK91991,137.34315760236728,,C
585,1,3,Person_584,female,,0,1,TCK75563,101.11301328292808,,S
586,0,1,Person_585,male,32.352837283535486,4,3,TCK18660,20.221854485071216,C141,S
587,1,3,Person_586,male,,2,4,TCK49823,5.0,,S
588,0,2,Person_587,female,27.45895573010066,4,0,TCK65842,144.35020741428616,,S
589,1,2,Person_588,female,0.0,3,3,TCK19616,36.41662618695609,,S
590,0,3,Person_589,male,32.49867329439546,3,3,TCK85976,5.0,,S
591,0,3,Person_590,female,,4,1,TCK58738,84.79763791558891,,S
592,1,3,Person_591,female,9.362150151410521,2,1,TCK23107,101.43988176540104,C141,S
593,0,1,Person_592,male,21.797012573551427,0,2,TCK71404,51.00271507987145,C141,S
594,1,1,Person_593,male,34.60749490194181,1,2,TCK25954,29.665903660424213,,S
595,1,3,Person_594,male,47.53979688198477,0,0,TCK26943,54.26106926647447,,S
596,1,3,Person_595,female,23.724855371797908,1,3,TCK50725,61.325185770168034,,S
597,0,2,Person_596,female,20.30849539027745,1,0,TCK55434,111.7603232917195,,S
598,0,1,Person_597,male,2.4350760061748353,2,0,TCK95751,156.02134740419314,,S
599,1,1,Person_598,male,31.44813381031349,4,1,TCK20110,36.11036139628304,,S
600,1,3,Person_599,female,58.58906456201242,0,0,TCK97091,80.09693845314736,,S
601,0,1,Person_600,male,33.883018467505465,4,0,TCK26462,166.92459008002473,,S
602,1,2,Person_601,female,29.688094291428012,3,4,TCK89232,8.199137556160254,C141,C
603,1,2,Person_602,female,34.50915235073779,2,2,TCK64081,5.0,,Q
604,1,2,Person_603,male,29.84471194471957,2,2,TCK62799,101.61407254345991,C141,S
605,0,1,Person_604,male,18.617798788358183,3,3,TCK76567,10.86263018141193,,Q
606,0,3,Person_605,female,41.52591881948787,0,2,TCK99301,5.0,,S
607,0,1,Person_606,male,33.16066132356456,3,3,TCK61224,8.723392164341401,C141,S
608,1,3,Person_607,male,30.246585527071204,0,4,TCK66063,24.234743853852695,,Q
609,1,2,Person_608,male,16.344875618104503,1,2,TCK65240,12.376019696533035,C141,S
610,1,3,Person_609,male,48.24911104708663,2,4,TCK91352,,,S
611,0,3,Person_610,female,39.30583843466354,0,2,TCK27868,185.03556157760602,,S
612,1,3,Person_611,female,22.259108276857773,4,2,TCK85973,60.93834228541938,,S
613,1,3,Person_612,female,,4,4,TCK90989,62.27303718198067,,S
614,1,2,Person_613,female,23.0340082626071,2,0,TCK32222,5.0,,S
615,1,2,Person_614,male,19.051951104845482,3,0,TCK89794,65.85677087142034,,S
616,0,3,Person_615,male,19.36415635527598,3,0,TCK73924,,,S
617,0,3,Person_616,female,,0,0,TCK88513,53.90299982889834,C141,S
618,1,3,Person_617,female,36.60159332585488,3,2,TCK64649,12.966801948563802,,Q
619,0,3,Person_618,male,4.363971703263097,2,1,TCK93749,27.49878582443703,,C
620,0,3,Person_619,female,12.801786362279323,0,4,TCK20223,93.62997249959497,,S
621,1,2,Person_620,female,0.9417678729005345,1,1,TCK58166,55.46369046294277,,S
622,1,1,Person_621,male,,3,1,TCK49369,65.98206043208138,,C
623,0,3,Person_622,female,27.89551355619379,3,3,TCK96379,44.26073175049594,C141,S
624,1,3,Person_623,male,25.426253015390905,0,0,TCK79392,29.854282255769633,C141,S
625,0,1,Person_624,male,15.403912274611933,4,2,TCK69526,,C141,S
626,1,3,Person_625,female,13.588727451887038,3,0,TCK22661,5.0,,C
627,0,2,Person_626,male,36.501178089652036,2,0,TCK25591,55.914338324169655,C141,S
628,1,3,Person_627,female,22.29227295608117,3,1,TCK81718,293.98735529144426,C141,S
629,0,1,Person_628,male,34.42901650150603,1,3,TCK65235,75.75002600354102,C141,S
630,0,2,Person_629,female,17.606518394260885,3,0,TCK17970,17.164215117711926,,S
631,0,3,Person_630,female,,4,4,TCK57922,16.274008200133423,C141,S
632,1,2,Person_631,female,48.245892522424896,3,4,TCK40755,55.01347464265594,,S
633,0,3,Person_632,male,38.206321205498966,0,0,TCK29416,113.09819929661083,C141,S
634,0,3,Person_633,male,24.226206544969273,3,1,TCK23672,43.131543726035574,,S
635,1,3,Person_634,female,33.60078558498299,4,1,TCK93468,37.47553768941747,,S
636,1,2,Person_635,male,26.63068755657702,0,2,TCK56996,,,C
637,0,2,Person_636,female,30.110322585726195,2,3,TCK84095,62.84353687989114,,C
638,0,1,Person_637,female,25.441445269920948,0,1,TCK10064,60.58321871078333,,S
639,1,3,Person_638,male,27.699307117604523,1,2,TCK78835,170.48879208380856,C141,S
640,1,3,Person_639,female,32.969306943038454,0,4,TCK80385,17.84747653211515,,S
641,1,3,Person_640,male,16.09297820585269,2,4,TCK15639,70.62072225849562,,S
642,1,3,Person_641,female,15.777696422140304,3,4,TCK21055,,,C
643,1,3,Person_642,male,10.560404246363046,0,0,TCK69220,40.875781684673726,,S
644,0,3,Person_643,female,7.596204536948061,0,3,TCK97594,84.76445874917351,,S
645,1,1,Person_644,female,12.958042308913289,0,2,TCK39427,12.551119297690766,,C
646,0,3,Person_645,male,32.23247509525781,0,3,TCK92516,20.99357464114559,,Q
647,0,1,Person_646,female,17.500974783113623,2,0,TCK74666,74.2082983723736,,S
648,0,3,Person_647,female,37.19060249923535,4,2,TCK74274,42.25177784990172,,S
649,1,3,Person_648,male,30.485992482535867,4,2,TCK20866,5.0,,S
650,0,3,Person_649,female,2.440941011867249,0,1,TCK13889,,,C
651,0,1,Person_650,male,39.169658179103656,2,3,TCK58226,44.1710108943331,C141,C
652,1,2,Person_651,female,41.35118103828394,2,3,TCK41335,120.12983942593716,,S
653,0,2,Person_652,male,16.085922552312052,0,1,TCK60547,10.442808312195595,,S
654,0,2,Person_653,female,35.882681600529885,1,4,TCK36162,81.98273591282815,,S
655,1,1,Person_654,female,18.009024676271217,0,0,TCK99449,6.999006085630977,,S
656,0,3,Person_655,female,31.367385274476696,1,3,TCK34687,13.869141943797656,,S
657,0,3,Person_656,male,12.29702230263048,0,1,TCK20995,13.942320010524533,,S
658,0,2,Person_657,male,4.896509664515925,1,2,TCK66488,104.97372170505344,,S
659,1,2,Person_658,male,24.64055934541844,1,1,TCK12631,11.095820978359013,,C
660,1,2,Person_659,male,28.267794752152295,0,4,TCK44954,,,S
661,1,3,Person_660,female,24.432484289395543,1,0,TCK15967,30.976859063385515,,S
662,0,3,Person_661,female,13.423572184884168,3,4,TCK98294,350.0,C141,S
663,0,3,Person_662,male,24.40141313016408,4,2,TCK97278,91.34596950794916,,C
664,1,2,Person_663,male,,2,2,TCK74471,67.2966254364205,,S
665,0,3,Person_664,male,29.371497578284483,1,2,TCK47116,102.29117341453198,C141,Q
666,0,3,Person_665,female,32.555014428388986,1,2,TCK44227,50.260249446661895,C141,S
667,1,2,Person_666,male,20.61838719364074,2,1,TCK11942,92.78363138639963,,Q
668,1,3,Person_667,male,46.404050806026234,1,2,TCK57664,15.131451003808124,C141,C
669,0,1,Person_668,female,13.533573288233072,2,2,TCK38069,5.140588939169926,,S
670,0,3,Person_669,female,36.82584415921406,0,1,TCK97342,47.84678385950394,,Q
671,0,2,Person_670,male,46.54647530143946,3,2,TCK24407,,,S
672,1,3,Person_671,female,36.73271329848453,3,4,TCK69201,27.794705686301796,,S
673,1,3,Person_672,male,27.16466082109238,4,4,TCK90093,37.40634754922255,,S
674,1,3,Person_673,female,22.60384134671829,1,3,TCK64348,22.422488503994867,,S
675,1,3,Person_674,male,44.50522711464758,4,4,TCK91981,49.18293346090567,,C
676,0,2,Person_675,male,10.078351046336579,0,0,TCK27878,5.0,,C
677,1,1,Person_676,male,16.41826035468499,3,0,TCK93100,175.14712517325455,,S
678,1,2,Person_677,male,24.4341912831159,0,0,TCK88629,,,S
679,1,1,Person_678,female,,0,1,TCK65420,136.87665090607896,,S
